                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    493,                0.76677,                0.70348,                 1.1828,                0.97571,                0.98094,                0.99053,                0.88683,                0.50626,                0.38987,                0.99503,              0.0090258,              0.0090258,              0.0090258
                    494,                0.77841,                0.69983,                 1.1877,                 0.9708,                0.98509,                0.99187,                0.89243,                0.50439,                0.38695,                0.98724,              0.0090239,              0.0090239,              0.0090239
                    495,                0.74705,                0.70029,                 1.1735,                0.97361,                0.98074,                0.99273,                0.90042,                0.48979,                0.38425,                0.97303,              0.0090219,              0.0090219,              0.0090219
                    496,                0.74653,                0.70026,                 1.1661,                  0.974,                0.97927,                0.99285,                0.89499,                0.49138,                0.37899,                 0.9751,              0.0090199,              0.0090199,              0.0090199
                    497,                 0.7502,                 0.6936,                 1.1596,                0.96886,                0.98734,                 0.9928,                0.89864,                0.49845,                0.37907,                0.98246,              0.0090179,              0.0090179,              0.0090179
                    498,                 0.7666,                0.66724,                 1.1744,                0.97461,                 0.9868,                0.99331,                0.89793,                0.49782,                0.37638,                0.98711,              0.0090159,              0.0090159,              0.0090159
                    499,                0.76006,                0.69503,                 1.1734,                0.97441,                0.98404,                0.99252,                 0.8985,                0.49792,                0.37542,                0.98774,               0.009014,               0.009014,               0.009014
                    500,                0.74351,                0.68559,                 1.1667,                0.97728,                0.97406,                0.99194,                0.89279,                0.49516,                0.37977,                 0.9827,               0.009012,               0.009012,               0.009012
                    501,                0.76265,                0.68461,                 1.1813,                0.97447,                0.97818,                0.99135,                0.89365,                0.48498,                0.37968,                 0.9756,                0.00901,                0.00901,                0.00901
                    502,                0.76483,                0.68453,                 1.1808,                0.96711,                0.97831,                0.99172,                 0.8922,                 0.4875,                0.37933,                0.98079,               0.009008,               0.009008,               0.009008
                    503,                0.76202,                0.71202,                 1.1775,                 0.9817,                0.97648,                0.99171,                0.89923,                0.48447,                0.37347,                0.97767,               0.009006,               0.009006,               0.009006
                    504,                0.74129,                0.68007,                 1.1581,                0.97647,                0.97655,                0.99208,                0.90122,                0.48752,                0.37359,                0.97746,              0.0090041,              0.0090041,              0.0090041
                    505,                0.75841,                0.70647,                 1.1764,                0.95516,                 0.9845,                0.99135,                 0.8976,                0.49431,                0.38366,                0.98101,              0.0090021,              0.0090021,              0.0090021
                    506,                0.75213,                 0.7003,                 1.1713,                0.97208,                0.97621,                0.99258,                0.89947,                0.48127,                0.37668,                0.97668,              0.0090001,              0.0090001,              0.0090001
                    507,                0.78125,                0.71704,                 1.1936,                0.97175,                0.97596,                0.99183,                0.90109,                0.48029,                0.37272,                0.97173,              0.0089981,              0.0089981,              0.0089981
                    508,                0.75829,                0.68799,                 1.1705,                0.97642,                0.97858,                0.99316,                0.90066,                0.46958,                0.36399,                0.96271,              0.0089961,              0.0089961,              0.0089961
                    509,                0.76946,                 0.6694,                 1.1735,                0.98652,                0.98051,                0.99363,                0.89684,                0.48184,                0.36699,                 0.9739,              0.0089942,              0.0089942,              0.0089942
                    510,                0.76171,                0.68166,                 1.1652,                0.96891,                0.97984,                0.99298,                0.89737,                0.49624,                0.37335,                0.98108,              0.0089922,              0.0089922,              0.0089922
                    511,                0.77628,                0.72888,                 1.1753,                0.98482,                0.97899,                0.99258,                0.89697,                0.49119,                0.36839,                0.97127,              0.0089902,              0.0089902,              0.0089902
                    512,                0.77207,                0.67768,                 1.1673,                0.98775,                0.98551,                0.99333,                0.90041,                0.48258,                0.36276,                0.96711,              0.0089882,              0.0089882,              0.0089882
                    513,                0.74867,                0.66128,                 1.1444,                0.98841,                 0.9835,                0.99371,                0.89937,                0.47798,                0.36584,                0.97122,              0.0089862,              0.0089862,              0.0089862
                    514,                0.75622,                0.68375,                 1.1702,                0.98564,                0.97911,                0.99345,                0.90562,                0.47763,                0.36281,                0.96784,              0.0089843,              0.0089843,              0.0089843
                    515,                0.74956,                0.68844,                  1.175,                0.98635,                 0.9803,                0.99292,                0.90328,                0.48739,                0.37061,                 0.9724,              0.0089823,              0.0089823,              0.0089823
                    516,                 0.7499,                0.68188,                 1.1688,                0.98597,                0.98638,                0.99342,                0.89773,                0.48891,                0.37177,                 0.9755,              0.0089803,              0.0089803,              0.0089803
                    517,                0.76213,                0.69984,                 1.1706,                0.97901,                0.98618,                0.99263,                0.89576,                0.48951,                 0.3791,                0.97784,              0.0089783,              0.0089783,              0.0089783
                    518,                0.74692,                0.67617,                 1.1601,                0.97882,                0.98379,                0.99149,                0.89555,                0.49088,                0.37722,                0.97507,              0.0089763,              0.0089763,              0.0089763
                    519,                0.76051,                0.69365,                 1.1624,                0.98055,                0.98607,                 0.9931,                0.90049,                 0.4817,                0.36882,                0.96786,              0.0089744,              0.0089744,              0.0089744
                    520,                0.73717,                0.67556,                  1.163,                0.98015,                0.97882,                0.99349,                0.90537,                0.47373,                0.36521,                0.96306,              0.0089724,              0.0089724,              0.0089724
                    521,                0.75109,                0.68891,                 1.1657,                0.97825,                0.97643,                0.99367,                0.90395,                0.47289,                0.35594,                0.96349,              0.0089704,              0.0089704,              0.0089704
                    522,                0.76856,                0.70607,                 1.1808,                0.97866,                0.97917,                0.99348,                0.90308,                0.47737,                0.36099,                 0.9703,              0.0089684,              0.0089684,              0.0089684
                    523,                0.74241,                0.70413,                 1.1577,                0.96827,                0.98474,                0.99206,                0.90271,                0.47943,                0.37259,                0.96974,              0.0089664,              0.0089664,              0.0089664
                    524,                0.74963,                0.67622,                  1.155,                0.96541,                 0.9806,                0.99111,                0.90384,                0.47435,                0.37411,                0.96719,              0.0089645,              0.0089645,              0.0089645
                    525,                0.75435,                0.67518,                 1.1772,                0.97632,                 0.9812,                0.99108,                 0.9045,                0.46339,                0.36676,                0.95902,              0.0089625,              0.0089625,              0.0089625
                    526,                0.74601,                0.67445,                 1.1601,                0.97497,                0.98917,                0.99281,                0.90189,                0.45599,                0.36353,                0.95536,              0.0089605,              0.0089605,              0.0089605
                    527,                  0.728,                0.68629,                 1.1504,                0.97771,                0.98757,                0.99335,                0.90898,                0.45802,                0.36241,                0.95747,              0.0089585,              0.0089585,              0.0089585
                    528,                0.76279,                0.68563,                 1.1642,                0.98278,                0.98622,                0.99378,                0.91151,                0.46046,                0.36764,                0.95565,              0.0089565,              0.0089565,              0.0089565
                    529,                0.73957,                0.67122,                 1.1425,                0.97132,                0.98278,                0.99293,                0.90697,                0.46125,                0.36957,                0.95631,              0.0089546,              0.0089546,              0.0089546
                    530,                0.74049,                0.70554,                 1.1574,                0.96324,                 0.9882,                0.99189,                0.90758,                0.47097,                0.36702,                0.95861,              0.0089526,              0.0089526,              0.0089526
                    531,                0.75178,                 0.6827,                 1.1616,                 0.9728,                0.98595,                0.99296,                0.90774,                0.46962,                 0.3625,                0.95653,              0.0089506,              0.0089506,              0.0089506
                    532,                0.74446,                 0.6678,                 1.1603,                0.97568,                0.98446,                0.99307,                0.90947,                0.46702,                0.35653,                0.95545,              0.0089486,              0.0089486,              0.0089486
                    533,                0.75027,                0.70449,                 1.1599,                0.98365,                0.98422,                0.99276,                0.89955,                0.47024,                0.36328,                0.95983,              0.0089466,              0.0089466,              0.0089466
                    534,                0.75519,                0.66648,                  1.162,                 0.9813,                0.98837,                0.99357,                0.90299,                0.47121,                0.35959,                0.96618,              0.0089447,              0.0089447,              0.0089447
                    535,                0.74076,                0.65461,                 1.1523,                0.97497,                0.98791,                0.99314,                0.90661,                0.47151,                0.35644,                0.96564,              0.0089427,              0.0089427,              0.0089427
                    536,                0.72754,                0.66407,                 1.1608,                0.97895,                0.98644,                0.99151,                 0.9057,                0.47014,                0.35598,                0.96324,              0.0089407,              0.0089407,              0.0089407
                    537,                0.75468,                0.69813,                 1.1631,                0.96892,                0.98907,                0.99349,                0.90429,                0.47768,                0.35499,                0.97053,              0.0089387,              0.0089387,              0.0089387
                    538,                0.72349,                0.65002,                 1.1484,                0.97604,                0.98578,                0.99288,                0.90578,                0.47171,                0.35606,                0.96784,              0.0089367,              0.0089367,              0.0089367
                    539,                0.73429,                0.66893,                 1.1512,                0.97344,                0.98768,                0.99244,                0.91099,                 0.4612,                0.35043,                0.96066,              0.0089348,              0.0089348,              0.0089348
                    540,                0.72318,                0.65629,                 1.1522,                0.98816,                0.98314,                0.99224,                0.90643,                0.45796,                0.35263,                0.95855,              0.0089328,              0.0089328,              0.0089328
                    541,                0.70211,                0.63737,                 1.1401,                0.98408,                0.98813,                0.99315,                0.90855,                0.45212,                0.35186,                 0.9538,              0.0089308,              0.0089308,              0.0089308
                    542,                0.74997,                0.67684,                 1.1682,                0.98772,                0.98735,                0.99291,                0.90658,                0.46193,                0.35826,                0.95747,              0.0089288,              0.0089288,              0.0089288
                    543,                0.74096,                0.67283,                 1.1452,                0.98475,                0.98155,                0.99278,                0.90536,                0.45844,                0.36125,                0.95672,              0.0089268,              0.0089268,              0.0089268
                    544,                0.74125,                0.66488,                 1.1537,                0.98245,                0.97795,                0.99246,                0.91231,                0.45016,                 0.3569,                0.95187,              0.0089249,              0.0089249,              0.0089249
                    545,                0.71882,                0.66336,                 1.1405,                 0.9849,                0.97879,                0.99263,                0.91478,                0.44541,                0.35645,                0.95145,              0.0089229,              0.0089229,              0.0089229
                    546,                 0.7283,                0.67089,                 1.1495,                0.98856,                0.98053,                0.99327,                0.91098,                0.44369,                0.35489,                0.94824,              0.0089209,              0.0089209,              0.0089209
                    547,                0.71621,                0.64634,                 1.1429,                0.98728,                0.98114,                0.99348,                0.90921,                0.44167,                0.35494,                0.94708,              0.0089189,              0.0089189,              0.0089189
                    548,                0.73305,                0.66222,                 1.1591,                0.98264,                 0.9837,                0.99339,                0.90548,                0.45714,                0.35536,                0.95304,              0.0089169,              0.0089169,              0.0089169
                    549,                  0.742,                0.65602,                 1.1457,                0.97383,                0.98891,                0.99303,                0.90267,                0.46117,                0.35376,                 0.9548,               0.008915,               0.008915,               0.008915
                    550,                0.71918,                0.64883,                 1.1328,                0.98351,                0.98921,                0.99362,                 0.9097,                0.45276,                0.35013,                0.94691,               0.008913,               0.008913,               0.008913
                    551,                0.71435,                0.64346,                 1.1324,                0.97971,                0.98756,                0.99298,                0.90907,                0.46136,                0.35113,                0.94731,               0.008911,               0.008911,               0.008911
                    552,                0.73296,                0.67665,                 1.1442,                0.98049,                0.98586,                 0.9918,                 0.9064,                0.46001,                0.35439,                0.94882,               0.008909,               0.008909,               0.008909
                    553,                0.72484,                0.68288,                 1.1434,                0.97956,                0.98696,                0.99278,                0.90731,                0.45314,                0.34003,                0.94843,               0.008907,               0.008907,               0.008907
                    554,                0.70578,                 0.6366,                 1.1279,                0.97899,                0.99036,                0.99294,                0.90741,                0.45529,                0.33664,                0.95093,              0.0089051,              0.0089051,              0.0089051
                    555,                 0.7286,                0.64663,                 1.1321,                0.97302,                 0.9907,                0.99243,                0.91382,                0.45104,                0.33893,                0.94493,              0.0089031,              0.0089031,              0.0089031
                    556,                0.68821,                0.63819,                 1.1348,                0.97927,                0.98355,                0.99265,                0.91133,                0.44937,                0.34172,                0.94314,              0.0089011,              0.0089011,              0.0089011
                    557,                0.70231,                0.62766,                 1.1295,                0.98798,                0.98115,                0.99317,                0.90781,                0.45073,                0.34872,                0.94318,              0.0088991,              0.0088991,              0.0088991
                    558,                0.73413,                0.65054,                 1.1366,                 0.9884,                0.97983,                0.99336,                0.91106,                0.44824,                0.34792,                0.94589,              0.0088971,              0.0088971,              0.0088971
                    559,                0.70726,                   0.64,                 1.1319,                0.98498,                0.97854,                0.99324,                0.91286,                0.44961,                0.34602,                0.94723,              0.0088952,              0.0088952,              0.0088952
                    560,                0.71153,                0.64776,                 1.1367,                0.98909,                0.97801,                 0.9936,                0.91291,                0.45839,                0.34291,                0.95163,              0.0088932,              0.0088932,              0.0088932
                    561,                0.71276,                0.64714,                 1.1354,                0.98938,                0.98236,                0.99363,                0.91205,                0.46608,                0.34431,                  0.955,              0.0088912,              0.0088912,              0.0088912
                    562,                0.71728,                0.65696,                 1.1321,                0.98632,                0.98328,                0.99358,                0.91228,                0.46445,                0.34819,                0.95659,              0.0088892,              0.0088892,              0.0088892
                    563,                0.72455,                0.64949,                 1.1425,                0.98576,                0.98081,                0.99319,                0.91452,                0.45531,                0.35618,                0.95359,              0.0088872,              0.0088872,              0.0088872
                    564,                0.69929,                0.61931,                  1.118,                0.97332,                0.98555,                0.99328,                0.91065,                0.45759,                0.35865,                0.95475,              0.0088853,              0.0088853,              0.0088853
                    565,                0.72678,                0.64882,                 1.1393,                0.98149,                0.97789,                0.99259,                0.91532,                0.46017,                0.34858,                0.95709,              0.0088833,              0.0088833,              0.0088833
                    566,                0.72391,                0.64815,                 1.1536,                0.98471,                0.98048,                0.99225,                0.91151,                0.46137,                 0.3426,                0.95515,              0.0088813,              0.0088813,              0.0088813
                    567,                0.73827,                0.66342,                 1.1408,                0.97856,                0.98792,                0.99286,                0.90766,                0.44893,                0.33839,                0.94405,              0.0088793,              0.0088793,              0.0088793
                    568,                0.71833,                0.64858,                 1.1439,                0.98043,                0.98767,                0.99335,                0.91295,                0.44825,                0.33563,                0.94218,              0.0088773,              0.0088773,              0.0088773
                    569,                0.71855,                0.66336,                 1.1362,                0.97818,                0.99075,                 0.9937,                0.91251,                0.44431,                0.33143,                0.94003,              0.0088754,              0.0088754,              0.0088754
                    570,                0.70302,                0.62828,                 1.1308,                0.97977,                0.99009,                0.99351,                0.91411,                0.44008,                0.33333,                0.94158,              0.0088734,              0.0088734,              0.0088734
                    571,                0.71318,                0.63475,                 1.1224,                0.97437,                0.98964,                 0.9923,                0.92145,                0.43526,                0.33268,                0.94129,              0.0088714,              0.0088714,              0.0088714
                    572,                0.69254,                0.61762,                 1.1254,                 0.9793,                 0.9861,                0.99197,                0.91495,                0.43194,                0.33276,                 0.9395,              0.0088694,              0.0088694,              0.0088694
                    573,                 0.7302,                0.64222,                 1.1451,                0.98069,                0.98776,                0.99264,                 0.9174,                0.43366,                0.33166,                0.93659,              0.0088674,              0.0088674,              0.0088674
                    574,                0.70728,                0.63111,                 1.1349,                0.97633,                0.98913,                0.99244,                0.91672,                0.43864,                0.33637,                 0.9371,              0.0088655,              0.0088655,              0.0088655
                    575,                0.70353,                0.63706,                  1.135,                0.98338,                 0.9832,                0.99192,                0.91912,                0.43117,                 0.3389,                0.93339,              0.0088635,              0.0088635,              0.0088635
                    576,                0.71571,                0.64349,                 1.1435,                0.97669,                0.98498,                0.99068,                0.91929,                0.42869,                 0.3391,                0.93062,              0.0088615,              0.0088615,              0.0088615
                    577,                0.72191,                 0.6474,                 1.1429,                0.98447,                0.99011,                0.99326,                0.91877,                0.43563,                0.33776,                0.94098,              0.0088595,              0.0088595,              0.0088595
                    578,                0.71633,                0.62958,                 1.1366,                0.98389,                0.99304,                0.99395,                0.92204,                0.44268,                0.34117,                0.94288,              0.0088575,              0.0088575,              0.0088575
                    579,                0.70606,                0.64133,                 1.1424,                0.98712,                0.98373,                0.99297,                 0.9196,                0.44659,                0.34221,                0.94332,              0.0088556,              0.0088556,              0.0088556
                    580,                0.73138,                0.66065,                 1.1471,                0.98696,                0.98257,                0.99242,                0.91479,                0.45558,                0.34351,                0.94656,              0.0088536,              0.0088536,              0.0088536
                    581,                0.68798,                0.60398,                 1.1127,                0.98273,                0.98454,                0.99289,                0.91453,                0.45313,                0.34452,                0.94619,              0.0088516,              0.0088516,              0.0088516
                    582,                0.70295,                0.62697,                  1.131,                0.98623,                0.98467,                 0.9932,                0.91603,                0.43882,                0.33261,                0.94043,              0.0088496,              0.0088496,              0.0088496
                    583,                0.70998,                0.63594,                 1.1409,                0.98306,                0.98822,                0.99311,                0.91575,                0.43774,                0.32831,                0.94268,              0.0088476,              0.0088476,              0.0088476
                    584,                0.68043,                0.61777,                 1.1233,                0.98409,                0.98525,                0.99246,                 0.9145,                0.44562,                0.33572,                0.94969,              0.0088457,              0.0088457,              0.0088457
                    585,                0.74702,                0.65136,                 1.1541,                0.98293,                0.98792,                 0.9926,                0.91201,                0.44352,                 0.3435,                0.94401,              0.0088437,              0.0088437,              0.0088437
                    586,                0.73121,                0.66109,                 1.1425,                0.97628,                 0.9899,                0.99241,                0.91375,                0.43777,                0.34346,                0.93966,              0.0088417,              0.0088417,              0.0088417
                    587,                0.69664,                0.63607,                 1.1338,                0.98273,                0.98535,                0.99289,                0.91308,                  0.442,                0.34224,                0.94166,              0.0088397,              0.0088397,              0.0088397
                    588,                0.72257,                0.64201,                 1.1413,                 0.9808,                0.98636,                0.99252,                0.91197,                0.43903,                0.33798,                0.94133,              0.0088377,              0.0088377,              0.0088377
                    589,                0.71238,                 0.6189,                 1.1245,                0.98496,                0.98351,                0.99338,                0.91488,                 0.4357,                0.33213,                0.93721,              0.0088358,              0.0088358,              0.0088358
                    590,                0.67783,                0.62528,                 1.1017,                0.97793,                0.98945,                0.99339,                 0.9144,                0.44494,                0.33987,                0.93832,              0.0088338,              0.0088338,              0.0088338
                    591,                0.73196,                0.65598,                 1.1494,                0.98538,                 0.9863,                0.99314,                0.91608,                0.44045,                0.34128,                0.93742,              0.0088318,              0.0088318,              0.0088318
                    592,                  0.696,                0.61935,                 1.1172,                0.98338,                0.98939,                  0.994,                0.92123,                0.43483,                0.32915,                0.93401,              0.0088298,              0.0088298,              0.0088298
                    593,                0.70108,                0.62429,                 1.1207,                0.98262,                0.98899,                0.99408,                0.92252,                0.43025,                0.32488,                0.93301,              0.0088278,              0.0088278,              0.0088278
                    594,                0.69862,                0.60834,                 1.1046,                0.98409,                0.98953,                0.99372,                0.92281,                0.42709,                0.32767,                0.92859,              0.0088259,              0.0088259,              0.0088259
                    595,                0.70857,                0.63648,                 1.1335,                0.97733,                0.98996,                0.99375,                0.92616,                0.43435,                 0.3231,                0.93235,              0.0088239,              0.0088239,              0.0088239
                    596,                0.71353,                0.62793,                 1.1327,                0.98544,                0.98214,                 0.9934,                0.92307,                0.43908,                0.32725,                 0.9343,              0.0088219,              0.0088219,              0.0088219
                    597,                 0.7062,                0.63438,                 1.1278,                 0.9837,                0.98823,                 0.9935,                0.92007,                0.43849,                 0.3249,                0.93469,              0.0088199,              0.0088199,              0.0088199
                    598,                0.67652,                0.62787,                  1.123,                0.98337,                0.99008,                0.99396,                0.92061,                0.43286,                0.32412,                0.93346,              0.0088179,              0.0088179,              0.0088179
                    599,                0.68467,                0.63912,                 1.1208,                0.98432,                0.98744,                0.99407,                0.92093,                0.42833,                0.32128,                0.93067,               0.008816,               0.008816,               0.008816
                    600,                0.71322,                0.62807,                 1.1391,                0.98422,                0.98432,                0.99398,                0.91874,                 0.4263,                0.32597,                0.92919,               0.008814,               0.008814,               0.008814
                    601,                0.69071,                0.62337,                 1.1147,                0.98786,                0.98871,                0.99407,                0.91626,                0.43643,                0.33011,                 0.9349,               0.008812,               0.008812,               0.008812
                    602,                0.69546,                0.61267,                 1.0993,                0.98874,                0.98052,                 0.9939,                0.91912,                0.43945,                0.32971,                0.93884,                0.00881,                0.00881,                0.00881
                    603,                0.68835,                0.60999,                 1.1228,                0.99131,                0.98505,                  0.994,                0.92189,                0.43413,                0.32518,                0.93657,               0.008808,               0.008808,               0.008808
                    604,                  0.696,                0.61751,                 1.1191,                0.98686,                0.98193,                0.99342,                0.92179,                0.43358,                0.32507,                0.93646,              0.0088061,              0.0088061,              0.0088061
                    605,                0.69942,                0.63124,                 1.1312,                0.98262,                0.98309,                0.99385,                0.92285,                0.42953,                0.32687,                0.93406,              0.0088041,              0.0088041,              0.0088041
                    606,                0.70881,                0.65442,                 1.1359,                 0.9832,                 0.9842,                0.99341,                0.91618,                0.43257,                0.32491,                0.93282,              0.0088021,              0.0088021,              0.0088021
                    607,                0.67925,                0.61102,                 1.1016,                0.98193,                0.98598,                0.99324,                  0.919,                0.43705,                0.32522,                0.93441,              0.0088001,              0.0088001,              0.0088001
                    608,                0.68469,                0.60972,                 1.1087,                 0.9773,                0.98728,                0.99328,                0.92065,                0.43485,                0.32368,                0.93367,              0.0087981,              0.0087981,              0.0087981
                    609,                0.70238,                0.60827,                 1.1244,                0.97906,                0.98441,                0.99349,                0.91685,                0.43566,                0.32606,                0.93324,              0.0087962,              0.0087962,              0.0087962
                    610,                0.69422,                0.59568,                 1.1087,                0.97871,                0.98702,                 0.9932,                0.92931,                 0.4233,                 0.3217,                0.92597,              0.0087942,              0.0087942,              0.0087942
                    611,                0.69751,                0.62467,                 1.1273,                0.98809,                 0.9772,                0.99357,                0.92627,                0.41548,                0.31698,                0.92284,              0.0087922,              0.0087922,              0.0087922
                    612,                0.66885,                0.59424,                 1.1082,                0.98082,                0.98814,                0.99387,                0.92385,                0.41389,                  0.317,                0.92205,              0.0087902,              0.0087902,              0.0087902
                    613,                 0.6816,                0.62989,                 1.1088,                0.98369,                0.98687,                0.99384,                0.92431,                0.41269,                0.31345,                0.92104,              0.0087882,              0.0087882,              0.0087882
                    614,                 0.7083,                0.61711,                 1.1131,                0.98108,                0.98612,                0.99356,                0.92222,                0.42005,                 0.3195,                0.92409,              0.0087863,              0.0087863,              0.0087863
                    615,                0.69565,                0.64297,                 1.1338,                0.98577,                 0.9837,                0.99397,                0.92366,                0.42122,                0.31875,                0.92279,              0.0087843,              0.0087843,              0.0087843
                    616,                0.68087,                0.62237,                 1.1127,                0.97795,                0.98089,                0.99358,                0.93172,                 0.4176,                  0.322,                0.92071,              0.0087823,              0.0087823,              0.0087823
                    617,                 0.6929,                0.61978,                 1.1239,                0.98201,                0.98125,                0.99338,                0.92412,                0.42473,                 0.3298,                0.92423,              0.0087803,              0.0087803,              0.0087803
                    618,                0.68418,                0.60589,                 1.1023,                0.98253,                0.98374,                0.99402,                0.92157,                 0.4228,                0.32396,                0.92402,              0.0087783,              0.0087783,              0.0087783
                    619,                0.68411,                0.60863,                 1.1084,                0.98483,                0.97949,                0.99371,                0.91982,                0.42093,                 0.3254,                0.92167,              0.0087764,              0.0087764,              0.0087764
                    620,                0.72168,                0.64492,                 1.1368,                0.97293,                0.98945,                0.99426,                0.91843,                0.42844,                 0.3263,                0.92433,              0.0087744,              0.0087744,              0.0087744
                    621,                0.69002,                0.62788,                 1.1274,                0.97959,                0.99038,                0.99416,                0.92459,                0.42799,                0.32953,                0.92374,              0.0087724,              0.0087724,              0.0087724
                    622,                0.67816,                0.59354,                 1.1067,                0.98016,                0.98317,                0.99367,                0.92238,                0.42925,                0.34332,                0.92281,              0.0087704,              0.0087704,              0.0087704
                    623,                0.66675,                0.59466,                 1.1078,                0.98424,                0.98353,                0.99413,                0.92132,                0.42137,                0.33939,                 0.9204,              0.0087684,              0.0087684,              0.0087684
                    624,                0.70257,                0.61714,                 1.1199,                0.98129,                0.98708,                0.99428,                 0.9253,                0.41568,                 0.3255,                0.91619,              0.0087665,              0.0087665,              0.0087665
                    625,                0.67214,                0.59186,                 1.0973,                0.98462,                0.99437,                0.99466,                0.92634,                0.41697,                 0.3144,                 0.9179,              0.0087645,              0.0087645,              0.0087645
                    626,                 0.6611,                0.59928,                 1.0857,                0.98307,                0.99337,                0.99426,                0.92707,                0.42218,                0.31393,                 0.9173,              0.0087625,              0.0087625,              0.0087625
